1	139152	139187	+	Scer_1.trna1P	Scer_1.trna1P	1
1	139219	139254	+	Scer_1.trna1P	Scer_1.trna1P	2
1	166267	166339	+	Scer_1.trna2A	Scer_1.trna2A	1
1	181141	181178	+	Scer_1.trna3L	Scer_1.trna3L	1
1	181211	181254	+	Scer_1.trna3L	Scer_1.trna3L	2
1	182522	182603	-	Scer_1.trna4S	Scer_1.trna4S	1
10	374506	374577	-	Scer_10.trna10R	Scer_10.trna10R	1
10	378360	378433	+	Scer_10.trna11V	Scer_10.trna11V	1
10	391043	391115	-	Scer_10.trna12M	Scer_10.trna12M	1
10	396726	396796	-	Scer_10.trna13G	Scer_10.trna13G	1
10	414966	415038	+	Scer_10.trna14K	Scer_10.trna14K	1
10	415931	415966	-	Scer_10.trna15W	Scer_10.trna15W	1
10	416001	416036	-	Scer_10.trna15W	Scer_10.trna15W	2
10	422937	423009	+	Scer_10.trna16M	Scer_10.trna16M	1
10	424432	424515	-	Scer_10.trna17L	Scer_10.trna17L	1
10	517813	517884	-	Scer_10.trna18M	Scer_10.trna18M	1
10	524012	524093	-	Scer_10.trna19S	Scer_10.trna19S	1
10	59100	59172	-	Scer_10.trna1T	Scer_10.trna1T	1
10	531828	531898	+	Scer_10.trna20G	Scer_10.trna20G	1
10	538555	538626	+	Scer_10.trna21R	Scer_10.trna21R	1
10	541508	541579	+	Scer_10.trna22D	Scer_10.trna22D	1
10	542956	542991	-	Scer_10.trna23Y	Scer_10.trna23Y	1
10	543006	543044	-	Scer_10.trna23Y	Scer_10.trna23Y	2
10	617919	617956	+	Scer_10.trna24L	Scer_10.trna24L	1
10	617976	618019	+	Scer_10.trna24L	Scer_10.trna24L	2
10	115939	116010	-	Scer_10.trna2E	Scer_10.trna2E	1
10	197313	197385	-	Scer_10.trna3A	Scer_10.trna3A	1
10	204735	204806	+	Scer_10.trna4D	Scer_10.trna4D	1
10	233939	234011	+	Scer_10.trna5R	Scer_10.trna5R	1
10	354244	354282	+	Scer_10.trna6Y	Scer_10.trna6Y	1
10	354297	354332	+	Scer_10.trna6Y	Scer_10.trna6Y	2
10	355374	355445	+	Scer_10.trna7R	Scer_10.trna7R	1
10	355456	355527	+	Scer_10.trna8D	Scer_10.trna8D	1
10	374424	374495	-	Scer_10.trna9D	Scer_10.trna9D	1
11	313401	313472	-	Scer_11.trna10H	Scer_11.trna10H	1
11	379680	379753	+	Scer_11.trna11V	Scer_11.trna11V	1
11	458557	458594	+	Scer_11.trna12L	Scer_11.trna12L	1
11	458627	458670	+	Scer_11.trna12L	Scer_11.trna12L	2
11	490968	491040	+	Scer_11.trna13R	Scer_11.trna13R	1
11	513332	513403	-	Scer_11.trna14D	Scer_11.trna14D	1
11	517988	518060	+	Scer_11.trna15A	Scer_11.trna15A	1
11	578965	579001	+	Scer_11.trna16K	Scer_11.trna16K	1
11	579025	579060	+	Scer_11.trna16K	Scer_11.trna16K	2
11	46735	46806	-	Scer_11.trna1T	Scer_11.trna1T	1
11	74624	74697	+	Scer_11.trna2N	Scer_11.trna2N	1
11	84208	84291	+	Scer_11.trna3L	Scer_11.trna3L	1
11	141018	141089	-	Scer_11.trna4E	Scer_11.trna4E	1
11	162487	162558	-	Scer_11.trna5R	Scer_11.trna5R	1
11	202999	203071	+	Scer_11.trna6K	Scer_11.trna6K	1
11	219895	219967	+	Scer_11.trna7A	Scer_11.trna7A	1
11	302918	302953	+	Scer_11.trna8W	Scer_11.trna8W	1
11	302988	303023	+	Scer_11.trna8W	Scer_11.trna8W	2
11	308144	308217	-	Scer_11.trna9V	Scer_11.trna9V	1
12	656934	657006	-	Scer_12.trna10A	Scer_12.trna10A	1
