6	826175	826375	-	18260	18260	1
3	291786	293297	+	3960	3960	1
3	293300	294220	+	3960	3960	2
1	2788	3834	+	A00110	A00110	1
1	4628	6151	+	A00132	A00132	1
1	6838	7056	-	A00143	A00143	1
1	8139	8579	+	A00154	A00154	1
1	10102	11511	-	A00176	A00176	1
1	14237	15211	-	A00198	A00198	1
1	17582	18067	+	A00220	A00220	1
1	18272	19105	-	A00242	A00242	1
1	20634	21338	+	A00264	A00264	1
1	22024	25698	-	A00286	A00286	1
1	26582	27238	-	A00352	A00352	1
1	28198	29091	+	A00374	A00374	1
1	29717	32755	+	A00396	A00396	1
1	33084	35012	-	A00418	A00418	1
1	37134	38201	-	A00440	A00440	1
1	38766	39827	+	A00462	A00462	1
1	40330	41961	-	A00484	A00484	1
1	43949	44488	+	A00506	A00506	1
1	44587	48276	-	A00528	A00528	1
1	49433	49661	-	A00539	A00539	1
1	49740	49774	-	A00539	A00539	2
1	50099	51241	+	A00550	A00550	1
1	51265	52910	-	A00572	A00572	1
1	52994	53081	-	A00572	A00572	2
1	53304	58550	-	A00594	A00594	1
1	59180	59187	+	A00616	A00616	1
1	59727	60105	+	A00616	A00616	2
1	60378	63845	-	A00638	A00638	1
1	64397	65971	-	A00660	A00660	1
1	67685	69811	+	A00682	A00682	1
1	69861	71636	-	A00715	A00715	1
1	72233	73981	+	A00737	A00737	1
1	74187	75329	+	A00759	A00759	1
1	75435	75950	-	A00781	A00781	1
1	76350	79208	+	A00803	A00803	1
1	79588	80595	+	A00825	A00825	1
1	80886	81668	+	A00847	A00847	1
1	81975	84857	+	A00869	A00869	1
1	85013	85915	-	A00891	A00891	1
1	86295	87059	+	A00913	A00913	1
1	87118	89178	-	A00935	A00935	1
1	89999	92377	+	A00957	A00957	1
1	92561	93592	-	A00979	A00979	1
1	94392	95993	+	A01001	A01001	1
1	96383	98968	+	A01023	A01023	1
1	99292	100221	+	A01045	A01045	1
1	100259	100867	-	A01067	A01067	1
1	102036	102737	+	A01089	A01089	1
1	102802	103431	-	A01111	A01111	1
1	103746	104579	+	A01133	A01133	1
1	104687	107668	-	A01155	A01155	1
1	108738	110648	+	A01177	A01177	1
1	111159	112508	+	A01199	A01199	1
1	113308	115926	+	A01221	A01221	1
1	115966	116235	-	A01287	A01287	1
1	116320	116340	-	A01287	A01287	2
1	116612	117037	+	A01297	A01297	1
1	117215	117769	-	A01309	A01309	1
1	118369	120123	-	A01320	A01320	1
1	120385	122730	-	A01342	A01342	1
1	124161	125153	+	A01364	A01364	1
1	125585	126721	+	A01386	A01386	1
1	126900	127760	-	A01408	A01408	1
1	128139	129287	-	A01430	A01430	1
1	130078	131901	+	A01452	A01452	1
1	132423	133565	-	A01474	A01474	1
1	134214	134804	-	A01496	A01496	1
1	135063	135920	-	A01518	A01518	1
1	136238	136495	+	A01551	A01551	1
1	136823	138445	-	A01573	A01573	1
1	139355	141664	+	A01606	A01606	1
1	143922	145160	+	A01628	A01628	1
1	146030	147235	-	A01650	A01650	1
1	147876	148916	+	A01672	A01672	1
1	149587	151293	-	A01694	A01694	1
1	152383	153498	-	A01738	A01738	1
1	154859	156610	+	A01760	A01760	1
1	157216	158802	-	A01782	A01782	1
1	159689	162526	-	A01804	A01804	1
1	163010	167404	-	A01826	A01826	1
1	167886	169823	-	A01848	A01848	1
1	170104	170985	-	A01870	A01870	1
1	172232	172729	-	A01903	A01903	1
1	173617	175977	-	A01925	A01925	1
1	176815	178338	+	A01947	A01947	1
1	178458	180854	-	A01969	A01969	1
1	181274	182104	+	A01991	A01991	1
1	182326	183447	+	A02013	A02013	1
1	183620	184825	-	A02035	A02035	1
1	186220	187374	+	A02057	A02057	1
1	187421	188152	-	A02079	A02079	1
1	188671	189519	+	A02101	A02101	1
1	190132	192165	+	A02123	A02123	1
1	192493	193242	+	A02145	A02145	1
1	193623	194369	+	A02167	A02167	1
1	194500	196848	-	A02189	A02189	1
1	197863	198510	+	A02211	A02211	1
1	198766	199554	-	A02233	A02233	1
1	199863	203495	+	A02255	A02255	1
1	203818	204732	+	A02277	A02277	1
1	205013	205294	-	A02299	A02299	1
1	205567	208452	+	A02321	A02321	1
1	208673	210334	-	A02343	A02343	1
1	211300	212568	+	A02365	A02365	1
1	213276	213779	+	A02387	A02387	1
1	214580	215095	-	A02431	A02431	1
1	215305	216177	-	A02453	A02453	1
1	216566	217687	-	A02475	A02475	1
1	218592	219680	+	A02497	A02497	1
1	220146	222500	+	A02519	A02519	1
1	223318	224913	+	A02541	A02541	1
1	225343	226095	+	A02563	A02563	1
1	226562	227674	-	A02585	A02585	1
1	231111	232115	-	A02607	A02607	1
1	233822	235501	-	A02629	A02629	1
1	238735	239409	-	A02651	A02651	1
1	240153	241346	-	A02673	A02673	1
1	242521	243228	+	A02695	A02695	1
1	245082	246380	+	A02717	A02717	1
1	246644	247255	-	A02739	A02739	1
1	247871	249628	+	A02761	A02761	1
1	250872	252191	+	A02827	A02827	1
1	252275	253204	-	A02849	A02849	1
1	253619	255511	-	A02871	A02871	1
1	256320	258233	+	A02893	A02893	1
1	258504	259265	-	A02915	A02915	1
1	259865	260296	+	A02937	A02937	1
1	260627	262306	+	A02959	A02959	1
1	262440	264356	-	A02981	A02981	1
1	264785	265393	+	A03003	A03003	1
1	266917	268077	+	A03025	A03025	1
1	269553	271256	+	A03047	A03047	1
1	271516	274203	-	A03069	A03069	1
1	276333	277484	+	A03091	A03091	1
1	277880	278677	-	A03113	A03113	1
1	279951	281165	+	A03135	A03135	1
1	281313	284129	-	A03157	A03157	1
1	285228	286244	-	A03179	A03179	1
1	287031	288167	-	A03201	A03201	1
1	290002	292035	+	A03223	A03223	1
1	292179	293015	-	A03245	A03245	1
1	293329	294066	-	A03267	A03267	1
1	294825	295898	-	A03289	A03289	1
1	296290	297294	+	A03311	A03311	1
1	297542	299665	-	A03333	A03333	1
1	301465	303819	+	A03355	A03355	1
1	304117	304863	-	A03377	A03377	1
1	305616	308153	+	A03399	A03399	1
1	308414	311056	+	A03421	A03421	1
1	311628	314555	+	A03443	A03443	1
1	314573	316552	-	A03465	A03465	1
1	316951	316953	+	A03487	A03487	1
1	317116	317940	+	A03487	A03487	2
1	318067	320397	-	A03509	A03509	1
1	320828	323026	+	A03531	A03531	1
1	323382	323657	-	A03553	A03553	1
1	323999	324361	+	A03575	A03575	1
1	324491	325018	-	A03597	A03597	1
1	326530	328080	+	A03619	A03619	1
1	328807	330186	-	A03641	A03641	1
1	331039	333513	-	A03663	A03663	1
1	334065	334535	-	A03696	A03696	1
1	334828	335322	+	A03718	A03718	1
1	335548	337287	-	A03740	A03740	1
1	338807	340615	-	A03806	A03806	1
1	344642	344725	+	A03883	A03883	1
1	344850	345098	+	A03883	A03883	2
1	345818	350470	-	A03905	A03905	1
1	351240	352502	+	A03938	A03938	1
1	352856	352866	+	A03960	A03960	1
1	352938	353796	+	A03960	A03960	2
1	354208	355551	+	A03982	A03982	1
1	355624	359655	-	A04015	A04015	1
1	359981	360889	-	A04037	A04037	1
1	361328	365428	-	A04059	A04059	1
1	366969	368552	+	A04081	A04081	1
1	369258	371615	+	A04103	A04103	1
1	372826	374589	+	A04125	A04125	1
1	374897	375985	-	A04147	A04147	1
1	376273	378600	-	A04169	A04169	1
1	379492	381171	-	A04191	A04191	1
1	382243	382818	-	A04213	A04213	1
1	383275	385485	-	A04235	A04235	1
1	387006	389165	-	A04301	A04301	1
1	391590	392201	+	A04323	A04323	1
1	394997	395902	+	A04345	A04345	1
1	397648	398133	-	A04367	A04367	1
1	400113	400775	+	A04389	A04389	1
1	400945	401796	-	A04411	A04411	1
1	402462	403532	-	A04433	A04433	1
1	404732	405376	-	A04499	A04499	1
1	405802	406581	-	A04521	A04521	1
1	406920	407249	-	A04543	A04543	1
1	407581	408150	-	A04565	A04565	1
1	408699	409991	+	A04587	A04587	1
1	411494	412765	-	A04609	A04609	1
1	413642	413914	-	A04620	A04620	1
1	415070	416809	-	A04631	A04631	1
1	417313	419415	-	A04653	A04653	1
1	420317	421372	-	A04708	A04708	1
1	421863	424928	-	A04730	A04730	1
1	425610	426824	-	A04752	A04752	1
1	427263	427856	+	A04774	A04774	1
1	427861	428502	-	A04796	A04796	1
1	429275	430108	+	A04818	A04818	1
1	430541	431113	-	A04840	A04840	1
1	431710	433221	+	A04862	A04862	1
1	433581	436760	+	A04884	A04884	1
1	437523	438965	+	A04906	A04906	1
1	439349	441934	+	A04928	A04928	1
1	442461	444818	+	A04961	A04961	1
1	445032	448787	-	A04983	A04983	1
1	449590	450111	-	A05005	A05005	1
1	450398	451138	+	A05027	A05027	1
1	451480	451926	-	A05049	A05049	1
1	452333	453730	-	A05071	A05071	1
1	454423	455211	+	A05093	A05093	1
1	455456	457006	-	A05115	A05115	1
1	457440	459251	-	A05137	A05137	1
1	459573	461117	-	A05159	A05159	1
1	461373	461966	-	A05181	A05181	1
1	462167	463474	-	A05203	A05203	1
1	463760	465448	-	A05225	A05225	1
1	465702	466481	-	A05247	A05247	1
1	466776	468674	+	A05258	A05258	1
1	469130	476365	+	A05280	A05280	1
1	476757	477878	+	A05302	A05302	1
1	478337	482674	+	A05324	A05324	1
1	485886	488510	+	A05346	A05346	1
1	490032	491270	-	A05368	A05368	1
1	495847	496617	-	A05390	A05390	1
1	496866	497507	-	A05412	A05412	1
1	497874	499544	+	A05434	A05434	1
1	500097	502376	+	A05456	A05456	1
1	503729	504997	+	A05478	A05478	1
1	505579	505989	-	A05500	A05500	1
1	506882	507130	+	A05511	A05511	1
1	507778	509481	+	A05522	A05522	1
1	510371	513349	+	A05544	A05544	1
1	514368	514619	+	A05566	A05566	1
1	516514	528711	-	A05621	A05621	1
1	528976	529632	+	A05643	A05643	1
1	529964	531700	+	A05665	A05665	1
1	531875	532354	-	A05687	A05687	1
1	532965	532988	+	A05700	A05700	1
1	533517	533756	+	A05700	A05700	2
1	534438	535670	+	A05709	A05709	1
1	536243	537433	+	A05731	A05731	1
1	537889	538701	+	A05753	A05753	1
1	538934	540268	+	A05775	A05775	1
1	540318	540920	-	A05797	A05797	1
1	541545	543659	+	A05819	A05819	1
1	543975	544439	-	A05841	A05841	1
1	544850	545104	-	A05852	A05852	1
1	545949	547088	+	A05863	A05863	1
1	547338	548231	-	A05885	A05885	1
1	548720	549763	-	A05907	A05907	1
1	550666	551748	+	A05929	A05929	1
1	552438	553298	+	A05951	A05951	1
1	553403	553987	-	A05973	A05973	1
1	555280	556650	-	A06017	A06017	1
1	557368	559341	+	A06039	A06039	1
1	559396	560994	-	A06061	A06061	1
1	562140	562730	-	A06083	A06083	1
1	563147	564067	+	A06105	A06105	1
1	564088	564597	-	A06127	A06127	1
1	565427	565819	+	A06149	A06149	1
1	566176	566535	+	A06171	A06171	1
1	566780	568096	+	A06193	A06193	1
1	568689	569927	+	A06215	A06215	1
1	570630	573071	+	A06237	A06237	1
1	573195	574178	-	A06259	A06259	1
1	574472	574813	+	A06281	A06281	1
1	575020	575877	-	A06303	A06303	1
1	576887	577195	+	A06336	A06336	1
1	577605	577850	+	A06336	A06336	2
