1	2436	2909	-	KLTH0A00110g	KLTH0A00110g	1
1	17344	17547	-	KLTH0A00220g	KLTH0A00220g	1
1	18502	19083	+	KLTH0A00242g	KLTH0A00242g	1
1	21453	21722	-	KLTH0A00264g	KLTH0A00264g	1
1	23428	25053	+	KLTH0A00308g	KLTH0A00308g	1
1	29810	30532	+	KLTH0A00374g	KLTH0A00374g	1
1	34685	35755	-	KLTH0A00418g	KLTH0A00418g	1
1	37100	38848	+	KLTH0A00440g	KLTH0A00440g	1
1	40190	41299	+	KLTH0A00462g	KLTH0A00462g	1
1	42443	44149	+	KLTH0A00484g	KLTH0A00484g	1
1	44472	45476	-	KLTH0A00506g	KLTH0A00506g	1
1	46253	47173	-	KLTH0A00528g	KLTH0A00528g	1
1	49572	53438	-	KLTH0A00550g	KLTH0A00550g	1
1	56698	58713	-	KLTH0A00572g	KLTH0A00572g	1
1	59312	60421	-	KLTH0A00594g	KLTH0A00594g	1
1	61421	63292	+	KLTH0A00616g	KLTH0A00616g	1
1	63363	67598	-	KLTH0A00638g	KLTH0A00638g	1
1	68319	68766	-	KLTH0A00660g	KLTH0A00660g	1
1	68848	68867	-	KLTH0A00660g	KLTH0A00660g	2
1	69084	70385	+	KLTH0A00682g	KLTH0A00682g	1
1	70544	72592	-	KLTH0A00704g	KLTH0A00704g	1
1	72979	77517	-	KLTH0A00726g	KLTH0A00726g	1
1	78506	79303	-	KLTH0A00748g	KLTH0A00748g	1
1	80170	80442	-	KLTH0A00770g	KLTH0A00770g	1
1	80507	80515	-	KLTH0A00770g	KLTH0A00770g	2
1	80668	81840	-	KLTH0A00792g	KLTH0A00792g	1
1	84356	86656	+	KLTH0A00814g	KLTH0A00814g	1
1	86917	87879	-	KLTH0A00836g	KLTH0A00836g	1
1	88180	90123	+	KLTH0A00858g	KLTH0A00858g	1
1	90125	91540	-	KLTH0A00880g	KLTH0A00880g	1
1	91636	92610	+	KLTH0A00902g	KLTH0A00902g	1
1	92634	94724	-	KLTH0A00924g	KLTH0A00924g	1
1	94999	95904	+	KLTH0A00946g	KLTH0A00946g	1
1	96149	97432	+	KLTH0A00968g	KLTH0A00968g	1
1	97551	98183	-	KLTH0A00990g	KLTH0A00990g	1
1	98450	99379	-	KLTH0A01012g	KLTH0A01012g	1
1	100382	101902	+	KLTH0A01034g	KLTH0A01034g	1
1	101960	104230	-	KLTH0A01056g	KLTH0A01056g	1
1	104423	104531	-	KLTH0A01078g	KLTH0A01078g	1
1	104620	104750	-	KLTH0A01078g	KLTH0A01078g	2
1	104853	104870	-	KLTH0A01078g	KLTH0A01078g	3
1	105295	105709	-	KLTH0A01122g	KLTH0A01122g	1
1	106054	106073	-	KLTH0A01122g	KLTH0A01122g	2
1	106916	107364	-	KLTH0A01144g	KLTH0A01144g	1
1	107680	107791	-	KLTH0A01144g	KLTH0A01144g	2
1	108732	110162	-	KLTH0A01166g	KLTH0A01166g	1
1	110365	110928	-	KLTH0A01188g	KLTH0A01188g	1
1	111361	113199	+	KLTH0A01210g	KLTH0A01210g	1
1	113770	114303	+	KLTH0A01232g	KLTH0A01232g	1
1	114559	115443	+	KLTH0A01254g	KLTH0A01254g	1
1	115664	117493	+	KLTH0A01276g	KLTH0A01276g	1
1	117599	118156	-	KLTH0A01298g	KLTH0A01298g	1
1	118671	121115	+	KLTH0A01320g	KLTH0A01320g	1
1	121198	126042	-	KLTH0A01342g	KLTH0A01342g	1
1	126448	127878	+	KLTH0A01364g	KLTH0A01364g	1
1	127952	129517	-	KLTH0A01386g	KLTH0A01386g	1
1	129878	131578	+	KLTH0A01408g	KLTH0A01408g	1
1	131610	132350	-	KLTH0A01430g	KLTH0A01430g	1
1	132363	133031	+	KLTH0A01452g	KLTH0A01452g	1
1	133212	134447	+	KLTH0A01474g	KLTH0A01474g	1
1	134444	136030	-	KLTH0A01496g	KLTH0A01496g	1
1	137284	138270	+	KLTH0A01540g	KLTH0A01540g	1
1	138389	140236	-	KLTH0A01562g	KLTH0A01562g	1
1	141289	142134	+	KLTH0A01584g	KLTH0A01584g	1
1	143444	144091	+	KLTH0A01628g	KLTH0A01628g	1
1	144813	145172	+	KLTH0A01650g	KLTH0A01650g	1
1	145378	146538	+	KLTH0A01672g	KLTH0A01672g	1
1	146853	149654	+	KLTH0A01694g	KLTH0A01694g	1
1	149859	150749	+	KLTH0A01716g	KLTH0A01716g	1
1	152482	153663	+	KLTH0A01782g	KLTH0A01782g	1
1	153812	154807	-	KLTH0A01804g	KLTH0A01804g	1
1	155431	158223	+	KLTH0A01826g	KLTH0A01826g	1
1	158347	159708	-	KLTH0A01848g	KLTH0A01848g	1
1	160925	164152	+	KLTH0A01870g	KLTH0A01870g	1
1	164315	164866	-	KLTH0A01892g	KLTH0A01892g	1
1	165071	169570	-	KLTH0A01914g	KLTH0A01914g	1
1	171070	172647	-	KLTH0A01936g	KLTH0A01936g	1
1	172931	174997	+	KLTH0A01958g	KLTH0A01958g	1
1	175574	176677	+	KLTH0A01980g	KLTH0A01980g	1
1	177329	178861	-	KLTH0A02024g	KLTH0A02024g	1
1	179012	180424	+	KLTH0A02046g	KLTH0A02046g	1
1	180496	181434	-	KLTH0A02068g	KLTH0A02068g	1
1	181671	182171	+	KLTH0A02090g	KLTH0A02090g	1
1	182225	184768	-	KLTH0A02112g	KLTH0A02112g	1
1	185373	186002	-	KLTH0A02134g	KLTH0A02134g	1
1	186546	187715	-	KLTH0A02178g	KLTH0A02178g	1
1	187855	188559	+	KLTH0A02200g	KLTH0A02200g	1
1	188580	189911	-	KLTH0A02222g	KLTH0A02222g	1
1	190077	191873	+	KLTH0A02244g	KLTH0A02244g	1
1	191921	193264	-	KLTH0A02266g	KLTH0A02266g	1
1	193453	194400	+	KLTH0A02288g	KLTH0A02288g	1
1	194663	196456	-	KLTH0A02310g	KLTH0A02310g	1
1	196782	200321	-	KLTH0A02332g	KLTH0A02332g	1
1	200459	202174	+	KLTH0A02354g	KLTH0A02354g	1
1	202248	204713	-	KLTH0A02376g	KLTH0A02376g	1
1	205005	205982	+	KLTH0A02398g	KLTH0A02398g	1
1	206631	207812	+	KLTH0A02420g	KLTH0A02420g	1
1	207945	208304	-	KLTH0A02442g	KLTH0A02442g	1
1	208530	212180	+	KLTH0A02464g	KLTH0A02464g	1
1	212453	213508	-	KLTH0A02486g	KLTH0A02486g	1
1	213735	214325	+	KLTH0A02508g	KLTH0A02508g	1
1	214393	217569	-	KLTH0A02530g	KLTH0A02530g	1
1	219197	220147	+	KLTH0A02596g	KLTH0A02596g	1
1	220657	222417	-	KLTH0A02618g	KLTH0A02618g	1
1	223366	225870	-	KLTH0A02640g	KLTH0A02640g	1
1	226313	226954	-	KLTH0A02662g	KLTH0A02662g	1
1	227861	234283	-	KLTH0A02684g	KLTH0A02684g	1
1	234723	238409	-	KLTH0A02706g	KLTH0A02706g	1
1	238679	239092	-	KLTH0A02728g	KLTH0A02728g	1
1	239284	241545	-	KLTH0A02750g	KLTH0A02750g	1
1	242885	244036	+	KLTH0A02772g	KLTH0A02772g	1
1	244936	245586	+	KLTH0A02794g	KLTH0A02794g	1
1	245846	247783	+	KLTH0A02816g	KLTH0A02816g	1
1	247830	248717	-	KLTH0A02838g	KLTH0A02838g	1
1	248935	249249	-	KLTH0A02860g	KLTH0A02860g	1
1	250221	251642	+	KLTH0A02882g	KLTH0A02882g	1
1	251941	252447	+	KLTH0A02904g	KLTH0A02904g	1
1	252789	254021	+	KLTH0A02926g	KLTH0A02926g	1
1	254216	254689	+	KLTH0A02948g	KLTH0A02948g	1
1	254751	254954	-	KLTH0A02970g	KLTH0A02970g	1
1	255015	255041	-	KLTH0A02970g	KLTH0A02970g	2
1	255982	257478	+	KLTH0A02992g	KLTH0A02992g	1
1	258170	260332	-	KLTH0A03036g	KLTH0A03036g	1
1	261659	262357	-	KLTH0A03058g	KLTH0A03058g	1
1	262571	263257	+	KLTH0A03080g	KLTH0A03080g	1
1	263585	265084	+	KLTH0A03102g	KLTH0A03102g	1
1	265273	265863	-	KLTH0A03124g	KLTH0A03124g	1
1	266666	268573	-	KLTH0A03146g	KLTH0A03146g	1
1	269073	270239	-	KLTH0A03168g	KLTH0A03168g	1
1	270862	273408	-	KLTH0A03190g	KLTH0A03190g	1
1	274770	277055	+	KLTH0A03212g	KLTH0A03212g	1
1	277333	280440	+	KLTH0A03234g	KLTH0A03234g	1
1	280633	281961	-	KLTH0A03256g	KLTH0A03256g	1
1	283065	284783	+	KLTH0A03278g	KLTH0A03278g	1
1	284917	286008	-	KLTH0A03300g	KLTH0A03300g	1
1	286223	288904	+	KLTH0A03322g	KLTH0A03322g	1
1	289188	290636	+	KLTH0A03344g	KLTH0A03344g	1
1	290685	291389	-	KLTH0A03366g	KLTH0A03366g	1
1	291551	293413	-	KLTH0A03388g	KLTH0A03388g	1
1	293799	296219	+	KLTH0A03410g	KLTH0A03410g	1
1	296563	297951	+	KLTH0A03432g	KLTH0A03432g	1
1	298086	298532	-	KLTH0A03454g	KLTH0A03454g	1
1	298735	299661	-	KLTH0A03476g	KLTH0A03476g	1
1	301696	303915	-	KLTH0A03498g	KLTH0A03498g	1
1	305601	306446	+	KLTH0A03520g	KLTH0A03520g	1
1	306667	307803	+	KLTH0A03542g	KLTH0A03542g	1
1	307859	308965	-	KLTH0A03564g	KLTH0A03564g	1
1	309038	309100	-	KLTH0A03564g	KLTH0A03564g	2
1	309596	310870	-	KLTH0A03586g	KLTH0A03586g	1
1	311369	312109	+	KLTH0A03608g	KLTH0A03608g	1
1	312223	314028	+	KLTH0A03630g	KLTH0A03630g	1
1	314336	316654	+	KLTH0A03652g	KLTH0A03652g	1
1	316868	317992	-	KLTH0A03674g	KLTH0A03674g	1
1	318721	321066	-	KLTH0A03696g	KLTH0A03696g	1
1	321327	322751	-	KLTH0A03718g	KLTH0A03718g	1
1	322936	324123	-	KLTH0A03740g	KLTH0A03740g	1
1	324351	324800	-	KLTH0A03762g	KLTH0A03762g	1
1	325998	326291	+	KLTH0A03850g	KLTH0A03850g	1
1	326673	328547	+	KLTH0A03872g	KLTH0A03872g	1
1	328648	329619	-	KLTH0A03894g	KLTH0A03894g	1
1	329926	331167	+	KLTH0A03916g	KLTH0A03916g	1
1	331257	331772	-	KLTH0A03938g	KLTH0A03938g	1
1	332436	333842	+	KLTH0A03960g	KLTH0A03960g	1
1	334027	334890	+	KLTH0A03982g	KLTH0A03982g	1
1	335054	336622	-	KLTH0A04004g	KLTH0A04004g	1
1	337200	337901	-	KLTH0A04026g	KLTH0A04026g	1
1	339253	340128	+	KLTH0A04048g	KLTH0A04048g	1
1	340333	341373	-	KLTH0A04070g	KLTH0A04070g	1
1	342925	344223	-	KLTH0A04092g	KLTH0A04092g	1
1	344618	346594	-	KLTH0A04114g	KLTH0A04114g	1
1	347041	347882	-	KLTH0A04136g	KLTH0A04136g	1
1	347949	348000	-	KLTH0A04136g	KLTH0A04136g	2
1	348896	351466	+	KLTH0A04158g	KLTH0A04158g	1
1	351562	354954	-	KLTH0A04180g	KLTH0A04180g	1
1	355181	355515	-	KLTH0A04202g	KLTH0A04202g	1
1	355934	355970	-	KLTH0A04202g	KLTH0A04202g	2
1	356660	357085	-	KLTH0A04224g	KLTH0A04224g	1
1	357173	357541	+	KLTH0A04246g	KLTH0A04246g	1
1	358035	359777	+	KLTH0A04268g	KLTH0A04268g	1
1	361064	362614	+	KLTH0A04290g	KLTH0A04290g	1
1	362792	363535	+	KLTH0A04312g	KLTH0A04312g	1
1	363572	364846	-	KLTH0A04334g	KLTH0A04334g	1
1	365149	365898	-	KLTH0A04356g	KLTH0A04356g	1
1	366491	367240	-	KLTH0A04378g	KLTH0A04378g	1
1	368443	369036	+	KLTH0A04400g	KLTH0A04400g	1
1	369616	370812	+	KLTH0A04422g	KLTH0A04422g	1
1	371219	373240	-	KLTH0A04444g	KLTH0A04444g	1
1	374411	376081	-	KLTH0A04466g	KLTH0A04466g	1
1	376970	377461	+	KLTH0A04510g	KLTH0A04510g	1
1	378016	379851	+	KLTH0A04532g	KLTH0A04532g	1
1	380152	380988	+	KLTH0A04554g	KLTH0A04554g	1
1	381267	383840	+	KLTH0A04576g	KLTH0A04576g	1
1	384126	384587	+	KLTH0A04598g	KLTH0A04598g	1
1	384810	385973	+	KLTH0A04620g	KLTH0A04620g	1
1	386066	386755	-	KLTH0A04642g	KLTH0A04642g	1
1	386899	387363	+	KLTH0A04664g	KLTH0A04664g	1
1	388330	390969	+	KLTH0A04686g	KLTH0A04686g	1
1	391244	393286	+	KLTH0A04708g	KLTH0A04708g	1
1	393425	395821	+	KLTH0A04730g	KLTH0A04730g	1
1	395850	396281	-	KLTH0A04752g	KLTH0A04752g	1
1	397090	397461	+	KLTH0A04774g	KLTH0A04774g	1
1	398632	400185	+	KLTH0A04796g	KLTH0A04796g	1
1	400870	400872	+	KLTH0A04818g	KLTH0A04818g	1
1	401278	401682	+	KLTH0A04818g	KLTH0A04818g	2
1	402770	402860	+	KLTH0A04840g	KLTH0A04840g	1
1	402930	403037	+	KLTH0A04840g	KLTH0A04840g	2
1	403105	403160	+	KLTH0A04840g	KLTH0A04840g	3
1	403388	406003	-	KLTH0A04862g	KLTH0A04862g	1
1	406887	407675	+	KLTH0A04884g	KLTH0A04884g	1
1	407728	409641	-	KLTH0A04906g	KLTH0A04906g	1
1	409825	411081	+	KLTH0A04928g	KLTH0A04928g	1
1	411162	412727	-	KLTH0A04950g	KLTH0A04950g	1
1	412916	414017	-	KLTH0A04972g	KLTH0A04972g	1
1	414073	414785	-	KLTH0A04972g	KLTH0A04972g	2
1	416070	416657	+	KLTH0A04994g	KLTH0A04994g	1
1	417016	418875	+	KLTH0A05016g	KLTH0A05016g	1
1	419566	420978	+	KLTH0A05038g	KLTH0A05038g	1
1	421308	424139	+	KLTH0A05060g	KLTH0A05060g	1
1	424327	425985	-	KLTH0A05082g	KLTH0A05082g	1
1	426808	428127	+	KLTH0A05104g	KLTH0A05104g	1
1	428186	429157	-	KLTH0A05126g	KLTH0A05126g	1
1	429228	430112	-	KLTH0A05148g	KLTH0A05148g	1
1	430306	431283	+	KLTH0A05170g	KLTH0A05170g	1
1	431378	433600	-	KLTH0A05192g	KLTH0A05192g	1
1	434058	435248	+	KLTH0A05214g	KLTH0A05214g	1
1	435817	436212	+	KLTH0A05236g	KLTH0A05236g	1
1	436670	437155	+	KLTH0A05258g	KLTH0A05258g	1
1	437543	439168	-	KLTH0A05280g	KLTH0A05280g	1
1	440041	440095	+	KLTH0A05302g	KLTH0A05302g	1
1	440159	440568	+	KLTH0A05302g	KLTH0A05302g	2
1	442339	444837	+	KLTH0A05324g	KLTH0A05324g	1
1	445174	446079	-	KLTH0A05346g	KLTH0A05346g	1
1	446807	448030	-	KLTH0A05368g	KLTH0A05368g	1
1	448483	449877	-	KLTH0A05390g	KLTH0A05390g	1
1	450284	450985	-	KLTH0A05412g	KLTH0A05412g	1
1	451664	451870	-	KLTH0A05434g	KLTH0A05434g	1
1	452033	452146	-	KLTH0A05434g	KLTH0A05434g	2
1	453736	454107	+	KLTH0A05456g	KLTH0A05456g	1
1	454908	458162	+	KLTH0A05478g	KLTH0A05478g	1
1	458289	458951	-	KLTH0A05500g	KLTH0A05500g	1
1	459409	459897	+	KLTH0A05522g	KLTH0A05522g	1
1	460303	462198	+	KLTH0A05544g	KLTH0A05544g	1
1	462287	463582	-	KLTH0A05566g	KLTH0A05566g	1
1	463948	465078	-	KLTH0A05588g	KLTH0A05588g	1
1	465309	466430	+	KLTH0A05610g	KLTH0A05610g	1
1	467019	468533	+	KLTH0A05632g	KLTH0A05632g	1
1	468827	469576	+	KLTH0A05654g	KLTH0A05654g	1
1	469968	471845	+	KLTH0A05676g	KLTH0A05676g	1
1	472128	473150	-	KLTH0A05698g	KLTH0A05698g	1
1	473244	473270	-	KLTH0A05698g	KLTH0A05698g	2
1	473454	474338	-	KLTH0A05720g	KLTH0A05720g	1
1	474516	476417	+	KLTH0A05742g	KLTH0A05742g	1
1	476615	477211	+	KLTH0A05764g	KLTH0A05764g	1
1	477538	478206	+	KLTH0A05786g	KLTH0A05786g	1
1	478459	478818	+	KLTH0A05808g	KLTH0A05808g	1
1	479011	480180	+	KLTH0A05830g	KLTH0A05830g	1
1	480862	482028	-	KLTH0A05852g	KLTH0A05852g	1
1	482307	485327	-	KLTH0A05874g	KLTH0A05874g	1
1	486445	487485	-	KLTH0A05896g	KLTH0A05896g	1
1	487673	490363	-	KLTH0A05918g	KLTH0A05918g	1
1	490562	492037	+	KLTH0A05940g	KLTH0A05940g	1
1	492119	494842	-	KLTH0A05962g	KLTH0A05962g	1
1	495293	495949	+	KLTH0A05984g	KLTH0A05984g	1
1	496157	500506	-	KLTH0A06006g	KLTH0A06006g	1
1	502053	503246	+	KLTH0A06028g	KLTH0A06028g	1
1	504244	510936	-	KLTH0A06050g	KLTH0A06050g	1
1	512774	513424	+	KLTH0A06072g	KLTH0A06072g	1
1	513667	515157	-	KLTH0A06094g	KLTH0A06094g	1
1	517260	517925	+	KLTH0A06138g	KLTH0A06138g	1
1	518116	518625	-	KLTH0A06160g	KLTH0A06160g	1
1	518948	519754	-	KLTH0A06182g	KLTH0A06182g	1
1	521514	523202	+	KLTH0A06204g	KLTH0A06204g	1
1	523293	524024	-	KLTH0A06226g	KLTH0A06226g	1
1	524183	524791	+	KLTH0A06248g	KLTH0A06248g	1
1	525035	526264	+	KLTH0A06270g	KLTH0A06270g	1
1	526397	526825	-	KLTH0A06292g	KLTH0A06292g	1
1	527454	528776	+	KLTH0A06314g	KLTH0A06314g	1
1	528991	530520	+	KLTH0A06336g	KLTH0A06336g	1
1	532367	535114	-	KLTH0A06380g	KLTH0A06380g	1
1	535357	535836	+	KLTH0A06402g	KLTH0A06402g	1
1	535960	536772	-	KLTH0A06424g	KLTH0A06424g	1
1	538144	539985	+	KLTH0A06446g	KLTH0A06446g	1
1	540882	541502	+	KLTH0A06468g	KLTH0A06468g	1
1	542323	542790	+	KLTH0A06512g	KLTH0A06512g	1
1	543130	544806	+	KLTH0A06534g	KLTH0A06534g	1
1	545636	547018	+	KLTH0A06556g	KLTH0A06556g	1
1	547101	550316	-	KLTH0A06578g	KLTH0A06578g	1
1	550407	551324	+	KLTH0A06600g	KLTH0A06600g	1
1	551457	553004	+	KLTH0A06622g	KLTH0A06622g	1
1	553084	555270	-	KLTH0A06644g	KLTH0A06644g	1
1	556052	556993	+	KLTH0A06666g	KLTH0A06666g	1
1	557036	558268	-	KLTH0A06688g	KLTH0A06688g	1
1	558390	560036	+	KLTH0A06710g	KLTH0A06710g	1
1	560106	560624	-	KLTH0A06732g	KLTH0A06732g	1
1	560921	562465	-	KLTH0A06754g	KLTH0A06754g	1
1	562932	567503	-	KLTH0A06776g	KLTH0A06776g	1
1	567632	568699	+	KLTH0A06798g	KLTH0A06798g	1
1	569895	570116	-	KLTH0A06820g	KLTH0A06820g	1
1	570282	572528	+	KLTH0A06842g	KLTH0A06842g	1
1	573655	574686	+	KLTH0A06864g	KLTH0A06864g	1
1	574848	575597	-	KLTH0A06886g	KLTH0A06886g	1
1	575902	577665	-	KLTH0A06908g	KLTH0A06908g	1
1	578040	578300	+	KLTH0A06930g	KLTH0A06930g	1
1	578369	579304	-	KLTH0A06952g	KLTH0A06952g	1
1	579496	582102	-	KLTH0A06974g	KLTH0A06974g	1
1	582435	583391	-	KLTH0A06996g	KLTH0A06996g	1
1	583576	584091	-	KLTH0A07018g	KLTH0A07018g	1
1	585536	586978	+	KLTH0A07040g	KLTH0A07040g	1
1	587250	587525	-	KLTH0A07062g	KLTH0A07062g	1
1	587692	589578	+	KLTH0A07084g	KLTH0A07084g	1
1	589774	593877	+	KLTH0A07106g	KLTH0A07106g	1
1	594164	595864	-	KLTH0A07128g	KLTH0A07128g	1
1	596361	597467	+	KLTH0A07150g	KLTH0A07150g	1
1	597528	598358	-	KLTH0A07172g	KLTH0A07172g	1
1	598542	598940	-	KLTH0A07194g	KLTH0A07194g	1
1	599149	599559	-	KLTH0A07216g	KLTH0A07216g	1
1	600411	600455	+	KLTH0A07238g	KLTH0A07238g	1
1	600564	601712	+	KLTH0A07238g	KLTH0A07238g	2
1	602127	604328	+	KLTH0A07260g	KLTH0A07260g	1
1	604949	607126	-	KLTH0A07282g	KLTH0A07282g	1
1	607568	608095	+	KLTH0A07304g	KLTH0A07304g	1
1	608380	608883	-	KLTH0A07326g	KLTH0A07326g	1
1	610049	611929	+	KLTH0A07348g	KLTH0A07348g	1
1	612403	616227	+	KLTH0A07370g	KLTH0A07370g	1
1	616307	616864	-	KLTH0A07392g	KLTH0A07392g	1
1	617043	618317	+	KLTH0A07414g	KLTH0A07414g	1
1	618523	618924	+	KLTH0A07436g	KLTH0A07436g	1
1	620459	623080	+	KLTH0A07458g	KLTH0A07458g	1
1	623145	626252	-	KLTH0A07480g	KLTH0A07480g	1
1	627176	633685	+	KLTH0A07502g	KLTH0A07502g	1
1	634227	635408	+	KLTH0A07524g	KLTH0A07524g	1
1	635570	636217	+	KLTH0A07546g	KLTH0A07546g	1
1	638520	639071	-	KLTH0A07568g	KLTH0A07568g	1
1	639228	640568	-	KLTH0A07590g	KLTH0A07590g	1
1	641201	642153	-	KLTH0A07612g	KLTH0A07612g	1
1	642217	642262	-	KLTH0A07612g	KLTH0A07612g	2
1	642477	643940	-	KLTH0A07634g	KLTH0A07634g	1
1	644272	645540	-	KLTH0A07656g	KLTH0A07656g	1
1	645874	646572	-	KLTH0A07678g	KLTH0A07678g	1
1	646994	647803	-	KLTH0A07678g	KLTH0A07678g	2
1	647969	648877	-	KLTH0A07700g	KLTH0A07700g	1
1	650427	651605	+	KLTH0A07722g	KLTH0A07722g	1
1	652578	653339	+	KLTH0A07744g	KLTH0A07744g	1
1	654163	655980	+	KLTH0A07766g	KLTH0A07766g	1
1	657742	659067	-	KLTH0A07810g	KLTH0A07810g	1
1	660003	661517	-	KLTH0A07832g	KLTH0A07832g	1
1	670591	672450	-	KLTH0A07964g	KLTH0A07964g	1
1	678392	679639	-	KLTH0A07986g	KLTH0A07986g	1
1	681796	682542	+	KLTH0A08008g	KLTH0A08008g	1
1	685177	686193	-	KLTH0A08052g	KLTH0A08052g	1
2	1655	3538	-	KLTH0B00110g	KLTH0B00110g	1
2	4664	6370	+	KLTH0B00132g	KLTH0B00132g	1
2	7385	9055	-	KLTH0B00154g	KLTH0B00154g	1
2	10791	12137	+	KLTH0B00176g	KLTH0B00176g	1
2	17460	18851	-	KLTH0B00220g	KLTH0B00220g	1
2	23546	24871	+	KLTH0B00264g	KLTH0B00264g	1
2	25467	26243	+	KLTH0B00286g	KLTH0B00286g	1
2	26947	28719	-	KLTH0B00308g	KLTH0B00308g	1
2	29891	31591	+	KLTH0B00330g	KLTH0B00330g	1
2	31952	34756	-	KLTH0B00352g	KLTH0B00352g	1
2	36075	37979	-	KLTH0B00374g	KLTH0B00374g	1
2	38234	42757	-	KLTH0B00396g	KLTH0B00396g	1
2	44522	46297	-	KLTH0B00418g	KLTH0B00418g	1
2	46950	48908	+	KLTH0B00440g	KLTH0B00440g	1
2	49413	51011	-	KLTH0B00462g	KLTH0B00462g	1
2	51712	53412	-	KLTH0B00484g	KLTH0B00484g	1
2	53662	54858	-	KLTH0B00506g	KLTH0B00506g	1
2	55345	56889	+	KLTH0B00528g	KLTH0B00528g	1
2	57160	59163	-	KLTH0B00550g	KLTH0B00550g	1
2	60243	61859	-	KLTH0B00572g	KLTH0B00572g	1
2	64332	66188	+	KLTH0B00594g	KLTH0B00594g	1
2	66965	67327	-	KLTH0B00616g	KLTH0B00616g	1
2	69489	69854	-	KLTH0B00704g	KLTH0B00704g	1
2	71519	71890	-	KLTH0B00770g	KLTH0B00770g	1
2	73357	74829	+	KLTH0B00836g	KLTH0B00836g	1
2	75377	76294	+	KLTH0B00858g	KLTH0B00858g	1
2	76459	76767	-	KLTH0B00880g	KLTH0B00880g	1
2	77624	78652	+	KLTH0B00902g	KLTH0B00902g	1
2	79302	81446	-	KLTH0B00924g	KLTH0B00924g	1
2	81585	83456	+	KLTH0B00946g	KLTH0B00946g	1
2	83522	84985	-	KLTH0B00968g	KLTH0B00968g	1
2	86383	87597	+	KLTH0B00990g	KLTH0B00990g	1
2	88067	89371	-	KLTH0B01034g	KLTH0B01034g	1
2	89368	89970	-	KLTH0B01056g	KLTH0B01056g	1
2	91145	94192	+	KLTH0B01078g	KLTH0B01078g	1
2	94260	98156	-	KLTH0B01100g	KLTH0B01100g	1
2	98689	99342	+	KLTH0B01122g	KLTH0B01122g	1
2	99614	100849	+	KLTH0B01144g	KLTH0B01144g	1
2	102227	103960	+	KLTH0B01166g	KLTH0B01166g	1
2	104224	106005	-	KLTH0B01188g	KLTH0B01188g	1
2	107203	108198	+	KLTH0B01210g	KLTH0B01210g	1
2	108265	110865	-	KLTH0B01232g	KLTH0B01232g	1
2	112166	112477	+	KLTH0B01276g	KLTH0B01276g	1
2	112541	113476	-	KLTH0B01298g	KLTH0B01298g	1
2	113672	114448	+	KLTH0B01320g	KLTH0B01320g	1
2	114503	114817	-	KLTH0B01342g	KLTH0B01342g	1
2	115101	115676	+	KLTH0B01364g	KLTH0B01364g	1
2	116004	116777	+	KLTH0B01386g	KLTH0B01386g	1
2	116792	117124	-	KLTH0B01408g	KLTH0B01408g	1
2	118238	119137	-	KLTH0B01452g	KLTH0B01452g	1
2	119312	120331	+	KLTH0B01474g	KLTH0B01474g	1
2	121140	123977	-	KLTH0B01496g	KLTH0B01496g	1
2	124215	124559	-	KLTH0B01518g	KLTH0B01518g	1
2	124955	125440	+	KLTH0B01540g	KLTH0B01540g	1
2	125475	125924	-	KLTH0B01562g	KLTH0B01562g	1
2	126091	127368	+	KLTH0B01584g	KLTH0B01584g	1
2	127592	129364	+	KLTH0B01606g	KLTH0B01606g	1
2	129632	132004	+	KLTH0B01628g	KLTH0B01628g	1
2	132053	134317	-	KLTH0B01650g	KLTH0B01650g	1
2	134593	136791	-	KLTH0B01672g	KLTH0B01672g	1
2	136942	137535	-	KLTH0B01694g	KLTH0B01694g	1
2	137755	140211	+	KLTH0B01716g	KLTH0B01716g	1
2	140265	141002	-	KLTH0B01738g	KLTH0B01738g	1
2	141964	143148	-	KLTH0B01760g	KLTH0B01760g	1
2	143331	143672	+	KLTH0B01782g	KLTH0B01782g	1
2	143910	144818	-	KLTH0B01804g	KLTH0B01804g	1
2	145103	145798	+	KLTH0B01826g	KLTH0B01826g	1
2	146051	146317	+	KLTH0B01848g	KLTH0B01848g	1
2	146628	148373	+	KLTH0B01870g	KLTH0B01870g	1
